price_ori,delivery,item_category_detail,title,item_rating,seller_name,price_actual
12.8,"KL City, Kuala Lumpur",Shopee | Mobile & Accessories | Powerbanks & Batteries | Powerbanks,【READY STOCK】POWERBANK 10000mAH MODEL : B11 /B13 PORTABLE // LED // 2.1A HEAVY CURRENT // OVER-CURRENT PROTECTION | Shopee Malaysia,4.8,rixxi,12.74
5,,Shopee | Women Clothes | Outerwear | Coats & Jackets,【 LIVE 】Premium Jackets & Trench Coat | Shopee Malaysia,4.9,sq_bundleboutique,5
90,,Shopee | Sports & Outdoor | Basketball | Basketball Jerseys,[PROMO RAYA!!] NBA Basketball Jersey Stephen Curry #30  BLUE Home Golden State Warriors Blue Singlet | Shopee Malaysia,4.9,boy.ace,36.88
15,"KL City, Kuala Lumpur",Shopee | Muslim Fashion | Accessories | Songkok & Kopiah,Kopiah Putih/Kopiah Hitam/Kopiah Sekolah Pakaian Tradisional Melayu | Shopee Malaysia,4.9,shaz_000,15
104,"KL City, Kuala Lumpur",Shopee | Women Clothes | Set Wear | Casual & Formal,ZANZEA Women Muslim Print Back Neck Water Drop Long Sleeve Side Slit Pocket Sets | Shopee Malaysia,4.9,zanzea.os,46.8
13.21,"KL City, Kuala Lumpur",Shopee | Men Clothes | Suits | Blazer,Beg anti debu baju sarung perlindungan habuk batch household non-woven kot sut storage set down jacket hanging bag transparent XV1M | Shopee Malaysia,5,penghuaxiao1024.my,13.21
33,,"Shopee | Games, Books & Hobbies | Other Languages Books | Professional Books",The Patriots - Dunia Tanpa Tembok II | Shopee Malaysia,5,thepatriotsasia,29.7
1.3,,"Shopee | Games, Books & Hobbies | Games | Board Games",KTV Dice cup free 6 pcs dices 大话骰 一套有6颗骰子 Ready Stock | Shopee Malaysia,4.9,sueyiyee,0.45
90,,Shopee | Women Clothes | Sports & Beachwear | Swimsuits,SIZE S-9XL 38Kg-120kg PLUS SIZE BAJU RENANG MUSLIMAH  SWIMSUIT SWIMWEAR BAJU MANDI HIGH QUALITY READY STOCK DI JB H1009 | Shopee Malaysia,4.9,avic8084,90
32.5,"KL City, Kuala Lumpur",Shopee | Women Clothes | Tops | Shirts & Blouses,ZANZEA Women Flare Sleeve Cotton Linen Button Down Casual Loose Blouse | Shopee Malaysia,4.9,zanzea.os,31.25
279,"KL City, Kuala Lumpur",Shopee | Muslim Fashion | Muslimin Wear | Baju Melayu,Teluk Belanga in Sage Green | Shopee Malaysia,4.9,adnaa.hq,189
4.4,,Shopee | Health & Beauty | Face Make Up | Blusher,Soft and smooth blusher with 6 colors optional long-lasting water-resistant oil-control mirror mounted | Shopee Malaysia,4.8,fairyfeo01.my,1.88
4.71,,Shopee | Women Clothes | Socks & Tights | Ankle,OTTON Stoking AirJordan Socks/ Socks Men And Womens Unisex Sarung Kaki / Stokin / Stocking | Shopee Malaysia,4.7,jianghao1.my,0.69
36.5,,Shopee | Sports & Outdoor | Men's Sports Shoes | Others,Nanyang Original | UK1-11(32-47) | Shoes Kasut Takraw Sekolah | Shopee Malaysia,4.9,zainuddin_matsalleh,36.5
39.9,"KL City, Kuala Lumpur",Shopee | Men Clothes | Plus Size | Large Size Polo Shirts,【READY STOCK】ST272 Men Polo T-shirt Plain Short Sleeve Collar Baju Lelaki Lengan Pendek Berkolar | Shopee Malaysia,4.6,mochafashionstore,13.9
4.99,,Shopee | Men Shoes | Others | Others,Relx Skin Relx Protector Case Relx Leather Case 6 Colors in Stock For Relx Portable System Kit relx cover | Shopee Malaysia,No ratings yet,one_mall,4.99
49.9,,Shopee | Health & Beauty | Supplements | Well-being,(Fast Shipping) Rambo Supplement Ubat 100% Original Candy | 10 Tablets (1000mg) Ubat Lelakii / Ubat Kuatt / Tahan Lamaa | Shopee Malaysia,5,supertiger333,49.9
17,"KL City, Kuala Lumpur",Shopee | Mobile & Accessories | Powerbanks & Batteries | Phone Batteries,CellCare Compatible For 13 12 11 PRO MAX MINI X XS XR XS MAX 4 4S 5 5S 5C SE 2020 6 6S PLUS 7 8 PLUS BATTERY BATERI | Shopee Malaysia,4.9,cellcare,17
91,"KL City, Kuala Lumpur",Shopee | Women Clothes | Plus Size | Dresses,ZANZEA Women High Neck Long Sleeve Loose Pleated Casual Long Dress | Shopee Malaysia,5,zanzea.os,37.5
0.5,,Shopee | Mobile & Accessories | Others | Others,Packing Alcohol Paper Dry & Wet Wipes set / Dust Stuck / Removed Card | Shopee Malaysia,4.7,fungyan888,0.5
19.7,,"Shopee | Games, Books & Hobbies | Chinese Books | Lifestyle Books",Book of mysterious answers My life answer book √正版 神秘的答案之书 中英文对照版 我的人生解答书生日礼物 | Shopee Malaysia,4.8,betty0493,17.72
69,,Shopee | Women Clothes | Maternity Wear | Innerwear,Shapee Luxe Nursing Bra Full Cup Design Non-Wired Breastfeeding & Maternity Bra 32-42B/C/D/E/F/G | Shopee Malaysia,5,shapeemy.os,69
74.46,"KL City, Kuala Lumpur",Shopee | Sports & Outdoor | Men's Sports Shoes | Basketball Shoes,Ready stock  kasut perempuan Men and Women  High top aj sneaker casual basketball shoes | Shopee Malaysia,4.8,party001.my,74.46
40.9,"KL City, Kuala Lumpur",Shopee | Women Clothes | Tops | Shirts & Blouses,NEW!! SET SKiRT NELOFFA CANTIK MURAH!!!/BAJU RAYA/BAJU RAYA2023/ | Shopee Malaysia,4.9,blackstylecollection,40.9
110,"KL City, Kuala Lumpur",Shopee | Muslim Fashion | Muslimin Wear | Baju Melayu,BAJU MELAYU SLIMFIT WNI (FREE BUTANG VIRAL) | Shopee Malaysia,4.9,wniempire,110
4,,Shopee | Men Clothes | Sets | Occupational Attire,🔥Ready Stock🔥Safety Vest Reflective Belt with Grey Straps Coat Elastic Belt Fabric Reflecting High Visibility Jaket Kese | Shopee Malaysia,4.9,jasonlaw5511,4
18.99,"KL City, Kuala Lumpur",Shopee | Women Clothes | Set Wear | Family Set,Viral T-shirt 🔥 Hot sale🔥 sulam pure Ori copy👕 Family set T-shirt premium quality size:S-XXL boyes :2-12y | Shopee Malaysia,4.9,livefashion16,12.34
5.9,,Shopee | Sports & Outdoor | Water Sports | Swimming,MSIA STOCK🏊‍♀️ Inflatable Children Swimming Armband Swim Floating Sleeves Circle Double Balloon Safety Sleeve Swim Toy | Shopee Malaysia,5,ubabysdnbhd,1.65
14,,Shopee | Muslim Fashion | Kain Pasang & Songket | Kain Pasang Cotton,New Kain Cey Italian Cotton Bidang 60” Inch (Hi-Quality) Ironless Kain Pasang Price For 0.5m | Shopee Malaysia,4.9,auliyatextile,3.5
37.33,"KL City, Kuala Lumpur",Shopee | Gaming & Consoles | Console Accessories | PC & Mobile Accessories,Pc Controller Android IOS Laptop Bluetooth wireless Game Controller Gamepad Joystick DualShock Slim Pro PS4 compatibles | Shopee Malaysia,4.7,supermarvels,37.33
0.1,"KL City, Kuala Lumpur","Shopee | Games, Books & Hobbies | Hobby Toys | Action Figures",Animal Crossing Custom Order (Everything/ Furniture Material Flower Statue Painting Music Fossil) 动物森友会私人定制全物件 | Shopee Malaysia,5,enookshop,0.1
30,,"Shopee | Games, Books & Hobbies | Bahasa Malaysia Books | Lifestyle Books",Biografi Muhammad bin Abdullah : Perjalanan Hidup Seorang Nabi | Shopee Malaysia,5,una_ira_amin,23.7
2.09,,Shopee | Health & Beauty | Sun Care | Body Sunscreen & After Sun,LIFUSHA Sunscreen spray sunblock cream Whitening UV Isolation Protection skin Sunscreen Moisturizing Spray 素颜喷雾 保湿隔离防汗 | Shopee Malaysia,4.9,twinkleshoppe,1.79
52,"KL City, Kuala Lumpur",Shopee | Sports & Outdoor | Basketball | Basketball Accessories,Molten Basketball BG2000 With A Needle (B5G2000) Size 5 | Shopee Malaysia,4.9,kccima.os,52
2,,Shopee | Muslim Fashion | Accessories | Others,Digital Tasbih LED Display Beep Sound Hand Tally Finger Counter Gift Tasbih Digital Yaasin Doorgift Door Gift Sembahyang | Shopee Malaysia,4.9,enlinea.home,0.95
36,,"Shopee | Games, Books & Hobbies | Chinese Books | Lifestyle Books",【正版书籍】洛克菲勒写给儿子的38封信『第二名与最后一名没什么两样』ISBN:9787547259405 | Shopee Malaysia,5,ylt.xingzuoshop,12
94,"KL City, Kuala Lumpur",Shopee | Women Clothes | Maternity Wear | Set Wear,SUMMERGLITZ Single Pleat Maternity & Nursing Ironless Blouse Baju Menyusu Mengandung Muslimah Ibu Hamil Pregnant | Shopee Malaysia,4.9,summerglitzfashion,49.9
49.9,,Shopee | Sports & Outdoor | Men's Sports Shoes | Others,Anti-Slip Outdoor Water Sport Shoe Swim Athletic Swimming Quick Dry Pool Aqua Shoe Beach Surfing Waterproof Sneakers | Shopee Malaysia,4.9,utanking,22.5
144.6,"KL City, Kuala Lumpur",Shopee | Men Clothes | Sleepwear & Pajamas | Pajama Set,►ↂ☈☈™Pajamas men's cotton short-sleeved thin section XL cartoon t睡衣男纯棉短袖薄款加大码卡通青少年学生男士家居服套装天07271007 | Shopee Malaysia,No ratings yet,madisyn.my,144.6
77,"KL City, Kuala Lumpur",Shopee | Women Clothes | Tops | Shirts & Blouses,ZANZEA Women's Daily Simple Casual  Straight Ruffle Collar Plain Button-up Comfy Cotton Blouse | Shopee Malaysia,4.9,zanzea.os,30.99
599,"KL City, Kuala Lumpur",Shopee | Cameras & Drones | Other Cameras | Video Camcorders,HP m500 Moto Cam IP67 Waterproof & Heatproof-Dual Camera Noise Reduction Technology TRONIQ Motorcycle Camera | Shopee Malaysia,4.9,troniq,599
5.38,,Shopee | Health & Beauty | Face Make Up | Powder & Compacts,Inthespring♬ 1Pc 10Ml Empry Cosmetic Sifter Loose Powder Jars Container Screw Lid Diy Makeup | Shopee Malaysia,4.9,inthespringofjoy.my,1.81
0.1,,Shopee | Men Shoes | Sandals & Flip Flops | Others,Free Item Live only (Bundle) | Shopee Malaysia,5,bundle.bong99,0.1
1.6,,Shopee | Sports & Outdoor | Acrobatic & Martial Arts | Training Equipment,23cm 9Inch Skittle Cone Sport Cone Kon 9inchi Football Soccer Futsal Takraw Training Floor Marker Cone Agility Skittle | Shopee Malaysia,4.9,dyxury,0.35
69,,Shopee | Women Clothes | Set Wear | Others,SET KEBAYA ENCIM NYONYA  + KAIN PRISKET/PARIO | Shopee Malaysia,4.9,kebayanusantara,69
61.18,"KL City, Kuala Lumpur",Shopee | Men Clothes | T-shirts & Singlets | T-Shirts,Men's long-sleeved T-shirt striped loose polo shirt men clothe men striped shirt loose fashion top | Shopee Malaysia,4.6,zzd7688.my,29.99
37.54,"KL City, Kuala Lumpur",Shopee | Men Clothes | Plus Size | Oversize T-Shirts,"Baju Raya 2023 ""Baju Raya🍟🍕2023 2023   🍟 🍟 BACA DESCRIPTION BLACK AND WHITE DESIGN Fresh Design Sublimation T-shirt Jersey /Microfibre Mini Eyelet | Shopee Malaysia",4.6,taoyou.my,5.99
11,,Shopee | Muslim Fashion | Kain Pasang & Songket | Kain Pasang Cotton,CC1-CC103 Premium Heavy Como Crepe Bidang 58 Kain Pasang Harga Utk 0.5m | Shopee Malaysia,5,katelynlu,2.99
43.8,,Shopee | Women Clothes | Sports & Beachwear | Sportswear,Front Zipper Sports Bra Women Gym Plus Size 4XL Velcro Adjustable Fitness Yoga Shockproof High Support All-in-one Underwear Top | Shopee Malaysia,4.9,jkg6531077.my,39.65
27.18,,Shopee | Sports & Outdoor | Basketball | Basketball Jerseys,21-22 NBA Jersey Chicago Bulls No.2 BALL Classic Red White Top Vest Commemorative Edition Halloween Plus Size | Shopee Malaysia,4.4,huaqingjiaoyu1.my,14.3
3.03,,Shopee | Cameras & Drones | DSLR Cameras | DSLRs,✿ Glasses Lens Wiping Cloth Camera Screen Cleaning Cloth Large Size 15x15cm | Shopee Malaysia,No ratings yet,curry1n9.my,0.93
10,,Shopee | Women Shoes | Others | Others,(No Shoes) ShoesLace Fashion Accessories B029-ES High Heel/Low Heel Tali Kasut Sahaja | Shopee Malaysia,No ratings yet,easystore_2u,2.99
5,,Shopee | Men Clothes | Suits | Blazer,RM5 Coat Blazer Jacket Men Suit Formal - Casual Japan Import Preloved Vintage Bundle Borong 男士西装外套日本二手衣服中古商品古着现货 | Shopee Malaysia,4.8,lemonwood,5
29,"KL City, Kuala Lumpur",Shopee | Health & Beauty | Pedicure & Manicure | Nail Polish,READY STOCK Japanese Ice Transparent Summer Nude Color Series 10ML Nail Polish Gel UV LED 透色指甲甲油胶日式冰透水润美肌夏天裸色美甲店专用 | Shopee Malaysia,4.9,buddingpopnailshop,12.9
,"KL City, Kuala Lumpur",Shopee | Sports & Outdoor | Men's Sports Shoes | Hiking Shoes,ROOFLESS Hiking Shoes Kasut Hiking Waterproof Trekking Shoes Kasut Air Water Rafting Shoe Outdoor Camping Water Rafting | Shopee Malaysia,4.9,roofless_adventure,26.5
0.25,,Shopee | Health & Beauty | Eye Make Up | Others,❤  Eyebrow Tattoo Needle 纹绣打雾针片打雾针雾眉纹眉半永久纹绣针圆三针圆五针黑皮短针| | Shopee Malaysia,4.9,thgbrowart,0.25
0.5,,Shopee | Health & Beauty | Eye Make Up | Eyebrow,❤  Eyebrow Embroidery Tattoo 21 Bevel Needle 纹绣手工21针飘眉线条美瞳线针片半永久黄皮XL单排弯弯绣雾眉针片紋繡工具| | Shopee Malaysia,4.9,thgbrowart,0.5
330,"KL City, Kuala Lumpur",Shopee | Men Clothes | Suits | Suit Sets,3 Piece Men Suit Green Peak Lapel Formal Party Dinner Groom Tuxedos Wedding Formal Suit Custom | Shopee Malaysia,No ratings yet,jack0226.my,330
20,"KL City, Kuala Lumpur",Shopee | Women Clothes | Set Wear | Family Set,Family Matching Clothes Summer Daddy Mommy Brother Sister Baby Printed Outfits Father Mother Daughter Son Tshirts Baby Clothes | Shopee Malaysia,4.3,diliudian.my,9.02
29,"KL City, Kuala Lumpur",Shopee | Sports & Outdoor | Men's Sports Shoes | Running Shoes,24h Send Ni**ke Sneakers Men's Women's Sports Double Wear-resistant Running Shoes Breathable Lelaki Wanita Perempuan Kasut Sukan Student | Shopee Malaysia,4.8,facaishu1633.my,14.5
39.25,,Shopee | Mobile & Accessories | Audio | Wireless Earbuds,Smart TWS Wireless Earphone Bluetooth 5.0 Earbud Touch In-ear 9D Stereo Sports Waterproof Hifi Headset LED display w/Mic | Shopee Malaysia,4.8,ibestbuy,7.9
59.9,,Shopee | Health & Beauty | Supplements | Others,[Ready Stock] Dr Max Original Candy Untuk Lelaki Besarkan ZakaRr Bagi TahaNn LamAa | Shopee Malaysia,5,maxofficial909,59.9
299,"KL City, Kuala Lumpur",Shopee | Gaming & Consoles | Console Accessories | Xbox Accessories,Microsoft Xbox Series S/X Elite Wireless Bluetooth Controller Compatible Xbox One/Xbox Series/Windows/Android | Shopee Malaysia,4.9,impulse.gaming,229
800,"KL City, Kuala Lumpur",Shopee | Mobile & Accessories | Powerbanks & Batteries | Powerbanks,✨READY STOCK✨ 100000mAh Powerbank Clock Digital Display Large Capacity Metal Frosted Power Bank Dual LED Light Original | Shopee Malaysia,4.8,melonn_n,52
45.96,"KL City, Kuala Lumpur",Shopee | Men Clothes | Tops | Polo Shirts,Ready Stock🇲🇾Summer Basketball Baseball Polo T Shirt Men Loose Casual Varsity Tshirt Collar T Shirt Lelaki Berkolar | Shopee Malaysia,4.7,tdy.clothing,18.38
10.9,"KL City, Kuala Lumpur",Shopee | Sports & Outdoor | Football & Futsal | Football Jerseys,REAL MADRID - MEN WOMEN UNISEX FOOTBALL JERSEY EMBROIDERED LOGO (BAJU JERSI LOGO SULAM LENGAN PENDEK BOLA SEPAK) | Shopee Malaysia,4.8,jackymiao5090,10.9
0.1,,"Shopee | Games, Books & Hobbies | Chinese Books | Lifestyle Books",結緣法宝～綜合《圣贤教育漫画》Education comics（請注意：一毛錢是包裝費，法寶是免費結緣的） | Shopee Malaysia,5,colin_lim,0.1
10,,Shopee | Sports & Outdoor | Men's Sports Shoes | Others,🔥NEW DESIGN🔥 Anti Slip Sports socks Football Socks Cotton Takraw Hiking Futsal Soccer Socks - READY STOCK | Shopee Malaysia,4.9,spfc_sports,5.08
357.67,"KL City, Kuala Lumpur",Shopee | Men Clothes | Sleepwear & Pajamas | Pajama Set,L-5XL Plus Size Pyjamas  Baju Tidur Lelaki Dewasa Long Sleeve Satin Silk Pajamas Men Casual Loose Cardigan Sleepwear Hom | Shopee Malaysia,No ratings yet,daijing1102.my,357.67
29.5,,Shopee | Cameras & Drones | Other Cameras | Film Camera,(DX- CODED)[ECN2 process] Kodak Vision 3 50D/250D/200T/500T Fresh Motion Picture Movie Film 35mm 36exp | Shopee Malaysia,5,lucidream,29.5
3.77,,Shopee | Men Clothes | Sets | Occupational Attire,Adjustable Reflective Safety Belt Vest Fluorescent Green / Orange Night Visibility for Outdoor Sports 反光安全背心 | Shopee Malaysia,4.9,pro_hardware_diy,3.77
68.8,"KL City, Kuala Lumpur",Shopee | Men Shoes | Loafers & Slip-Ons | Loafers & Boat Shoes,[SCL] [4 Colors]🔥Kasut Kulit Pejabat Lelaki🔥Men's Loafer Casual Cow Leather Doug Boat Driving Shoes Slip On Men Loafer # Murah # Size 38-47 # | Shopee Malaysia,4.9,sclshoes.my,36.99
5.9,,Shopee | Sports & Outdoor | Acrobatic & Martial Arts | Training Equipment,【 22 Estore 】Premium 2M-10Meter Nylon Straps Agility Ladder Soccer Football Speed Training Stairs Fitness Equipment | Shopee Malaysia,4.9,twentytwoestore,2.59
75,"KL City, Kuala Lumpur",Shopee | Women Clothes | Set Wear | Family Set,SET FAMILY RAYA SONGKET BUNGA TABUR EMERALD GREEN | Shopee Malaysia,4.9,fesyen_masriani1,69.75
59,"KL City, Kuala Lumpur",Shopee | Men Clothes | T-shirts & Singlets | T-Shirts,Cheetah Short Sleeve Oversized T-Shirt - 98882 | Shopee Malaysia,4.9,cheetah.os,57
24,"KL City, Kuala Lumpur",Shopee | Men Clothes | Pants | Chinos Pant,ELGINI E16028 Tracksuit Slim Fit Track Pant | Shopee Malaysia,5,elgini_apparel,24
0.55,,"Shopee | Games, Books & Hobbies | Bahasa Malaysia Books | Lifestyle Books",( PER HEAD ) VERY VERY VERY UGLY DRAWING WITH HIGH QUALITY/LUKISAN POTRET HODOH (get in 24hour) | Shopee Malaysia,5,wantutri_studio,0.55
1.99,,Shopee | Cameras & Drones | Car Cameras | Camcorders & Parking Cameras,HB4 9006 Bulb Socket | Shopee Malaysia,4.8,bananaonlinetrading,1.99
2.29,,Shopee | Muslim Fashion | Accessories | Prayer Sets & Mats,(RANDOM) Sejadah cenderahati Sejadah Mini Turkey/termurah di Malaysia 35cmx35cm/Doorgift/Sejadah Muka | Shopee Malaysia,4.8,carpet_pasang111,2.29
59.9,"KL City, Kuala Lumpur",Shopee | Sports & Outdoor | Football & Futsal | Football Jerseys,(HARGA BORONG) Baju Jersey Cutting Besar Dewasa Bola Sepak / Plus Size Men Jersey T-Shirt MTI | Shopee Malaysia,4.8,borongkingonline,9.9
19.9,"KL City, Kuala Lumpur",Shopee | Men Clothes | Suits | Suit Vests & Waistcoats,Ready Stock Men Singet Slimming Singlet Body Shape Wear Men Slimming Vest Singlet Kurus Lelaki Fit Super Slim | Shopee Malaysia,4.9,bbs.mall,10.8
0.72,"KL City, Kuala Lumpur",Shopee | Mobile & Accessories | Audio | Wireless Earbuds,淘宝代付专业代充 专业代付 支付寶 安全快速 安全可靠十年老店 | Shopee Malaysia,4.8,super_service95,0.72
10,,Shopee | Groceries & Pets | Cooking Ingredients | Flour Coating,现货🔥500g森庄农品 炸小酥肉专用粉 炸小酥肉粉香炸淀粉香脆炸鸡排裹粉 大包装 Big Pack 500g Fried Meat Powder | Shopee Malaysia,4.9,wf_online_shop,1.94
59.9,"KL City, Kuala Lumpur",Shopee | Home Appliances | Cooling & Heating | Fans,1Year Warranty 16 inch Stand Fan Floor Fan 3 Speed Mode 5 blades Kipas Berdiri | Shopee Malaysia,4.6,kopiokopi,39.9
4.59,,"Shopee | Baby & Toys | Kids Sports & Outdoor Play | Flying Toys, Kite & Wind Spinners",Flying Rockets Hot Style Flash Large Catapult Flying Arrows Flashing Swords Kids Children Toys | Shopee Malaysia,4.8,babyfansmarket.my,0.65
39.9,"KL City, Kuala Lumpur",Shopee | Men's Bags & Wallets | Men's Backpacks | Mini Backpack,MKMALL Backpacks ReadyStock Hiking Waterproof 10L Sports Casual Travel Bag Backpack Camping Compact Small Beg [BG688] | Shopee Malaysia,4.8,mkmall1488,8.9
3.5,,Shopee | Home Appliances | Large Kitchen Appliances | Water Dispensers & Purifiers,SAEMMUL PP Sediment Filter Replacement Cartridge 1 Micron 100g-140g PP Water Filter | Shopee Malaysia,4.9,joonsiew,2.48
0.6,,"Shopee | Home & Living | Home Storage & Organization | Storage Boxes, Bags & Baskets",Stationery Storage Bag Cute Unicorn Transparent Seal Ring Zipper Bag Pencil Case Waterproof Organizer Student File Bag | Shopee Malaysia,5,primez_pkg,0.2
0.3,,Shopee | Tickets & Vouchers | Services | Others,READY STOCK | POLOROID PREMIUM QUALITY | Shopee Malaysia,5,letteringbyheart,0.27
44.65,"KL City, Kuala Lumpur",Shopee | Groceries & Pets | Coffee & Tea | Instant Coffee,"MOCCONA Freeze Dried Instant Coffee Jar, 200g [HALAL] | Shopee Malaysia",4.9,jdeworldofcoffee.my,40.17
175,,Shopee | Men's Bags & Wallets | Crossbody Bags | Crossbody Bags,Coach C4512 Bape Turnlock Tab Belt Bag In Signature Chambray Men Waist Chest Pouch Beg 4512 | Shopee Malaysia,4.9,lilasbra.my,175
6.8,"KL City, Kuala Lumpur",Shopee | Women's Bags | Backpacks | Backpack,B04 READY STOCK MYFOOYIN travel backpack bag school bag sekolah | Shopee Malaysia,4.9,N/A,6.8
93.99,,Shopee | Health & Beauty | Skincare | Others,‼️RM400 🆓🎁 ✅Ready Stock‼️DR's Secret 皙之密💕1~ 10 Drs secret cleanser toner skinlight moisturizer spot serum | Shopee Malaysia,5,beautilicious_skincaremall,93.99
149,,Shopee | Health & Beauty | Skincare | Moisturizer & Cream,SKINTIFIC 2pcs Anti Aging Retinol set Gentle A Retinol Renewal Serum + Moisturizer | Shopee Malaysia,4.9,skintificofficialstore,83
1.99,,Shopee | Home & Living | Bath | Shower Curtains,1Pcs Pengikat Langsir Magnet / Magnetic Curtain Tieback Pearl Design / Ready Stock from MALAYSIA | Shopee Malaysia,4.9,bestandbuy,1.04
1.75,,"Shopee | Home & Living | Bath | Mats, Towels & Robes",(Ready Stock) Cute Face Towel Bear Wedding Door Gift Friendship Present Birthday Teacher Day毛巾熊伴手礼可爱 | Shopee Malaysia,5,littleelfcloset,1.75
3.9,,Shopee | Mobile & Accessories | Screen Protectors | Others,IPHONE 14 PRO MAX 14 PLUS 13 12 11 MINI Camera lens protector Ring metal alloy glass | Shopee Malaysia,4.8,gadget_collection.os,0.98
89,"KL City, Kuala Lumpur",Shopee | Home Appliances | Cooling & Heating | Fans,"Khind Table Fan (12"") TF126SE/TF1210SE/MTF-12T1/FTF 1208BK/FTF 1210GR/FTF REVO 9112GR/MF-12FT16JC | Shopee Malaysia",4.9,smartlifestyle99,62
78,"KL City, Kuala Lumpur",Shopee | Health & Beauty | Hair Care | Hair Shampoo,EVAS Char Char Argan Oil Shampoo 1500ml | Shopee Malaysia,5,beautystall.my,49.9
0.5,,Shopee | Home & Living | Lighting | Ceiling Lights,PHILIPS PHLLIPS S10-P / S10 4-65W Fluorescent Safety Starter | Shopee Malaysia,4.9,union.co,0.5
28.5,,Shopee | Women's Bags | Purses & Pouches | Handphone & Key Wallet,Fashion Women Wallet PU Leather Portable Multifunction Long Purse Oil Wax Leather Perfect Feeling for Hand Dompet Wanita | Shopee Malaysia,4.9,ibestbuy,4.59
19.9,"KL City, Kuala Lumpur",Shopee | Health & Beauty | Sun Care | Body Sunscreen & After Sun,Sunplay Sport 120 Sunscreen 30g [Sport sunscreen / Sunscreen/ Suncare/ For outdoor activities/ UVA UVB Protection] | Shopee Malaysia,4.9,mymentholatum,16.12
29,"KL City, Kuala Lumpur",Shopee | Men's Bags & Wallets | Men's Backpacks | Backpack,BBD Army Military PUBG Gamer Outdoor Travel Backpack SK554 | Shopee Malaysia,4.9,bigbigdeals,6.99
5,,Shopee | Home Appliances | Large Kitchen Appliances | Water Dispensers & Purifiers,Filtergard PP Sediment Water Filter Replacement Cartridge Filter Refill 0.5 micron 180gm | Shopee Malaysia,4.9,filtergard,5
50,"KL City, Kuala Lumpur",Shopee | Baby & Toys | Girls Fashion | Girl Pajamas,💥Ready Stock💥 Top+Pants Kids Pyjamas Cotton Kid Pyjamas Set Pijamas Kids Clothes Pyjamas Long Pajamas Kids Boys Girls | Shopee Malaysia,4.9,happyparcel,11.45
12.59,"KL City, Kuala Lumpur",Shopee | Women Shoes | Boots | Fashion Boots,黑色厚底松糕小皮鞋女2022秋夏季新款英伦风大头日系jk乐福单鞋子French vintage British small leather shoes women's single shoes | Shopee Malaysia,No ratings yet,0st4w88s8.my,12.59
90,"KL City, Kuala Lumpur",Shopee | Computer & Accessories | Computer Accessories | Mice,"Logitech M330 Silent Plus Wireless Mouse, 2.4 GHz with USB Nano Receiver, 1000 DPI Optical Tracking, 3 Buttons, 24 Month | Shopee Malaysia",4.9,logitech.os,62.9
7.06,,Shopee | Fashion Accessories | Belts | Others,Ready stock Letter pattern retro PU leather belt baju kurung moden baju raya | Shopee Malaysia,4.9,ikon.my,2.3
999,"KL City, Kuala Lumpur",Shopee | Men's Bags & Wallets | Tote Bags | Tote Bags,[Gift Redemption] Snickers Non-Woven Bag - Gimmick | Shopee Malaysia,5,shopeemy_supermarket,999
73,,Shopee | Mobile & Accessories | Cool Gadgets | Others,CellCare Compatible For VVO V20 SE TFT LCD SCREEN TOUCH SCREEN DIGITIZER DISPLAY GLASS SKRIN REPLACEMENT PART | Shopee Malaysia,4.9,cellcare,73
110.5,,Shopee | Women Shoes | Others | Others,"Air force 1 Sneakers, af1 Women And Men Reflective Sneakers Newest Version | Shopee Malaysia",4.9,kiengiay_xakho.my,71.99
5,,Shopee | Others | Fengshui & Religious Supplies,👍全城最低价 ！批发特价🔥本地速发🔥👍本地现货速发 👍精致实心水晶元宝20mm🔥25mm🔥30mm🔥40mm🔥吉祥如意招财家居风水摆件- Feng Shui Ingot Yuan Bao 琉璃元宝👍 crystal 彩色元宝  聚宝盆 摆 | Shopee Malaysia,5,soonmart,0.45
1.09,,Shopee | Automotive | Car Care | Wash & Wax,(1 PC)Multipurpose Microfiber Towel for Car Wash Car Cleaning Soft Microfiber Kitchen Housekeeping High Water Absorption | Shopee Malaysia,4.9,v2optical,1.09
0.86,,Shopee | Automotive | Car Replacement Parts | Automotive Tools & Equipment,👍🏻Heavy Duty👍🏻 Car Tyre Tubeless Valve Aluminium /Kepala Tayar Tiub Angin Wheel Nut Sport Rim Nuts Tire Tube Valve TR48E | Shopee Malaysia,4.9,mcautomall,0.86
11,"KL City, Kuala Lumpur",Shopee | Women's Bags | Shoulder Bags | Shoulder Bags,N194 READY STOCK MYFOOYIN woman sling bag shoulder handbag leather bag perempuan | Shopee Malaysia,4.9,fooyin88,11
0.99,"KL City, Kuala Lumpur",Shopee | Mobile & Accessories | Screen Protectors | Android Screen Protectors,【X PECAH】Vivo Y11 Y12 Y15 Y17 Y19 Y20 Y30 Y81 Y95 V17 V20 V21 Ceramic Film Screen Protector 9DClear Matte AntiBlueMatte | Shopee Malaysia,4.8,jomgadget2021,0.59
1.2,,Shopee | Health & Beauty | Foot Care | Others,【Fun Fun Club】 1pc Kinoki Original Herbal Cleaning Detox Foot Pads | Shopee Malaysia,4,funfunclub_ppha168,0.22
