price_ori,delivery,item_category_detail,title,item_rating,seller_name,price_actual
10.0,"KL City, Kuala Lumpur",Shopee | Men Clothes | Sports Wear | Jerseys,🔥CLEAR STOCK|JERSI MURAH | JERSI FUTSAL | BAJU SUKAN | JERSI TEAM | FUTSAL | JERSI | JERSI LELONG | JERSEY | JERSEY BOLA | Shopee Malaysia,4.9,twentytwo359,10.0
1.9,,Shopee | Gaming & Consoles | Console Accessories | PC & Mobile Accessories,1 PAIR (2PCS) GAMING Anti Slip Sweatproof Memo Mobile Finger Gloves Sleeve Cover Sarung Jari Gaming Sarung Tangan pubg | Shopee Malaysia,4.9,infigadgets,0.49
2.0,"KL City, Kuala Lumpur","Shopee | Games, Books & Hobbies | Other Languages Books | Professional Books",Mata Ketiga dan Cara Menggunakannya | Shopee Malaysia,4.9,club_reading,2.0
4.1,,Shopee | Men Clothes | Others | Others,{S-15XL}BLACK T-shirt cartoon Dewasa LELAKI DAN PEREMPUAN  💥 HARGA BORONG !!!!! RM2.50 - RM4.30 Paling cantik. | Shopee Malaysia,4.8,nazri9666,3.9
59.0,,Shopee | Sports & Outdoor | Men's Sports Shoes | Others,Coolloog Aqua shoes Summer Unisex No-Slip Prevention Rubber Beach Shoes Men & Women | Shopee Malaysia,4.9,dodie.2.clothing,4.5
52.0,"KL City, Kuala Lumpur",Shopee | Men Shoes | Loafers & Slip-Ons | Loafers & Boat Shoes,Bstore Smaller 1 Size Ready Stock Kasut Lelaki Kasual Kasut Kulit Loafers Fesyen Kasut Memandu Lembut | Shopee Malaysia,4.8,bstore.my,31.2
119.0,,Shopee | Men Clothes | T-shirts & Singlets | T-Shirts,Levi's® Men's Relaxed Fit Short Sleeve Graphic T-Shirt 16143-0569 | Shopee Malaysia,4.9,levimy.os,79.0
6.9,,Shopee | Health & Beauty | Medical Supplies | Health Accessories,【CAREION】50pcs Duckbill Mask Premium Quality Mask 3D Mask Bundle Pack 🔥 | Shopee Malaysia,4.8,euro_style,1.9
99.0,"KL City, Kuala Lumpur",Shopee | Sports & Outdoor | Basketball | Basketball Accessories,"READY STOCK  Basketball, Outdoor Sports Basketball Spalding (74-606Y) NBA Size 7 Basketball with Free Gift | Shopee Malaysia",4.6,megatoyskingdom,49.99
675.66,,Shopee | Men Clothes | Suits | Suit Sets,🍁Free delivery (limited time special)Bclout Winter Print Pants 2 Pieces Set Women 2022 Outfits Elegant Long Sleeve Shirt | Shopee Malaysia,No ratings yet,careybbdorgang,472.96
9.9,,Shopee | Mobile & Accessories | Selfie Accessories | Shutters & Lenses,Tempered Glass Film For iPhone 6 6s 7 8 Plus SE 2020 2022 SE3 Camera Lens For iPhone X XS Max XR  Protective Protector Cover Ultra-thin HD | Shopee Malaysia,4.9,ivanma2020.my,0.13
73.5,"KL City, Kuala Lumpur",Shopee | Women Clothes | Pants & Shorts | Long Pants,Zoey Uncle Pants Middle Legs 170 Can Be Worn Chill. There Are 2 Side Pockets 1 Ear Belt Good Grade Fabric Beautiful To Wear. | Shopee Malaysia,5,sudpungshopzs.my,55.5
4567.29,,Shopee | Travel & Luggage | Others | Others,👣Travel Chinese Tea Set Glass Cup Vintage Porcelain Porcelain Gong Fu Portable Service Juego De Te Porcelana Porcelain Y | Shopee Malaysia,No ratings yet,refy_3545,2283.65
1.2,,Shopee | Health & Beauty | Eye Make Up | Eyeliner & Tools,[ READY STOCK]  2 In 1 Double Side Head Waterproof Eyeliner Sexy Eye Cosmetic Seal  Stamp Eyeliner Pencil Large Head Liquid Eyeliner Pen Wing | Shopee Malaysia,4.8,redcape.my,0.5
7.9,,Shopee | Cameras & Drones | Lenses | Lens Accessories,[Ready Stock] Camera SLR Mirorless Body Cap & Rear Lens Cap Cover Set for Canon Nikon Sony Fujifilm Olympus Micro 4/3 FT | Shopee Malaysia,4.9,promaxdigital,7.9
2.5,,Shopee | Cameras & Drones | Car Cameras | Camcorders & Parking Cameras,Tool Panel Accessory Kit [ CLIP ONLY ] | Shopee Malaysia,5,antirain,2.5
79.0,,"Shopee | Games, Books & Hobbies | Collectibles & Memorabilia | Anime","Digimon Digivice Digital Monster Vital Bracelet Dim Cards - Adventure, Vol.01, Vol.02, Vol.03, Vol.0.5, V1 & V2 | Shopee Malaysia",5,impulse.gaming,45.0
15.0,"KL City, Kuala Lumpur",Shopee | Men Clothes | Suits | Suit Sets,KADET UNIFORM (LENGAN PANJANG) - K010LS | Shopee Malaysia,5,pywholesales,15.0
3.86,,Shopee | Women Shoes | Others | Others,Shoes Deodorizer Closet Steriliser Eliminator Drawer Air Purifying Smell Remover Capsule Shape Moisture Absorber | Shopee Malaysia,5,stanlaiby.my,2.13
0.6,,Shopee | Health & Beauty | Personal Pleasure | Condoms & Lubricants,[ 5 Type Of Spike Condom ] Kondom Tahan Lama Reusable Crystal Condoms OLO Lubricant Sex Pelincir Ultra Thin 001 Condom | Shopee Malaysia,4.8,sextoysextoy,0.36
199.0,,Shopee | Watches | Men's Watches | Business & Casual,[Malaysia 2 Year Warranty] GST8600 Sport Digital Men Watch Jam Tangan Lelaki Unisex | Shopee Malaysia,4.8,jomwatch.co,33.5
83.0,,Shopee | Women Clothes | Sports & Beachwear | Swimsuits,INS Fashion Female Crochet Halter Sexy Tassels Bikini Camis Summer Beach Padded Crop Tops Tank Bra | Shopee Malaysia,4.5,ifanshoes719.my,83.0
39.9,,Shopee | Men Shoes | Loafers & Slip-Ons | Slip Ons & Mules,[BEST BUY] SCSI Crocs Men Crocs Shoes Clog Shoes Men Men Crocs Sandal Kasut Crocs Lelaki YMJ909 MJS8819 | Shopee Malaysia,4.9,pemborongkasutmalaysia,11.9
60.0,,Shopee | Men Clothes | T-shirts & Singlets | T-Shirts,New BAPEe Ape Head Camoufalge Shark Cotton Men Women Casual T shirt DB88 | Shopee Malaysia,4.8,minminandhaiming.my,39.0
1269.0,,Shopee | Men Clothes | Suits | Suit Vests & Waistcoats,💥Suit vest💥RomonROMONOfficial Store【Counter Quality】Japanese Autumn and Winter Herringbone Retro Tweed Men's Suit Vest W | Shopee Malaysia,No ratings yet,hallamgbpostell,1269.0
16.0,"KL City, Kuala Lumpur",Shopee | Health & Beauty | Pedicure & Manicure | Nail Care Tools,Pengetip Kuku Set/ Pemotong Kuku/ Cutter Set Manicure Nail Clippers Pengilat Set Cutter Scissors Kit Nail Kuku HL078 | Shopee Malaysia,4.9,seoko,11.88
40.0,,Shopee | Cameras & Drones | Point & Shoot Cameras | Point & Shoot Cameras,HDY Kids Camera Children Digital Camera Toys 8.0/13.0M.P Send SD Card HD Video Recording Selfie Kid Portable SLR Educational Toy Photography Boys Girls Early Learning Birthday Gift | Shopee Malaysia,4.7,hdy.os,15.69
2.9,,Shopee | Women Clothes | Set Wear | Casual & Formal,MUNAFIE High Waist Tummy Panties Shapewear Women Flatten Slimming Underwear | Shopee Malaysia,4.9,e_morestore,2.9
62.09,,Shopee | Men Clothes | Sets | Occupational Attire,🔥🇲🇾MALAYSIA READY STOCK🔥Chef Uniform Baju Shirt French Chef Work Clothes Printing High-End Hotel Catering Kitchen Short-Sleeved Waiter | Shopee Malaysia,5,wechef.my,18.7
59.99,"KL City, Kuala Lumpur",Shopee | Women Clothes | Plus Size | Denim,Raya ⭐️26-32 Size Women's Jeans High Waist Jeans 3 Buttons Stretch Denim Pants for Women Long Skinny Pants Casual  NZK08 | Shopee Malaysia,4.7,zhanggaijingcb.my,31.99
7.66,,Shopee | Cameras & Drones | DSLR Cameras | DSLRs,[risingmp] Waterproof Camera Lens Bag Drawstring Bag with Hook S M L XL  Camera Lens Case | Shopee Malaysia,No ratings yet,risingmp.my,3.81
0.99,,Shopee | Men Shoes | Shoe Care & Accessories | Insoles,1pair Anti Foot Pain Care Tool Silicone Transparent Pad Sport Shoes Insoles Heel Pads Adjustable Cuttable Feet Protector | Shopee Malaysia,4.9,ms.online.store,0.99
1.2,,Shopee | Women Clothes | Socks & Tights | Calf & Thigh,1Pair Invisible Ankle Cotton Socks Cute Bear Socks Fashion Korea Soft Cotton Socks Stoking Comel Bear Stoking Viral | Shopee Malaysia,4.8,pazimo.shop,0.55
1.2,,Shopee | Mobile & Accessories | Audio | Others,WINBOND 25Q16JVSIQ 25Q32CSIG 25Q64FVSIG  25Q80 25Q128FVSG EPROM IC SOP-8 | Shopee Malaysia,4.9,kimmwong,1.2
50.0,,Shopee | Women Clothes | Set Wear | Others,***SN*** PPK NEW (LENGAN PANJANG/LONG SLEEVE) ❦[NURSE UNIFORM JURURAWAT]♦️ KKM & PUTIH NILA [READY STOCK] ZIP & BUTTON | Shopee Malaysia,4.9,goodstuffer,50.0
,"KL City, Kuala Lumpur",Shopee | Home & Living | Home Decor | Curtains & Blinds,🔥Free Tiebelt & Custom Made 🔥95 - 99% No.1 Hotel Blackout Langsir (Hook &Ring Include) Curtain Soft &Tebal & UV Sunproof | Shopee Malaysia,4.9,chiaweelim89,27.9
1.5,,Shopee | Health & Beauty | Face Make Up | Others,Coklat Kurus 💯 Original HQ | Shopee Malaysia,4.8,airishaifa_shop,1.35
15.0,"KL City, Kuala Lumpur",Shopee | Cameras & Drones | Other Cameras | Film Camera,Lomocrewz Film Processing Service for 35mm /120 film / disposable camera ( Color or Black/White Film ) / Cuci Filem | Shopee Malaysia,4.9,lomocrewz,15.0
1.2,,Shopee | Men Shoes | Shoe Care & Accessories | Shoelaces,Yasuit Shoelace 120cm Tali Kasut Shoe Lace Adult Men Women Colorful Good Quality Economy Ekonomi Ready Stock | Shopee Malaysia,5,yasuit,1.2
999.0,"KL City, Kuala Lumpur",Shopee | Health & Beauty | Skincare | Gift Set,GARNIER 8PC GWP 2023 - GIMMICK | Shopee Malaysia,5,garniermy,999.0
27.5,"KL City, Kuala Lumpur",Shopee | Muslim Fashion | Telekung | Telekung Lycra,Telekung Khadijah Lace by Siti Alizay Exclusive (Ready Stock ) | Shopee Malaysia,4.7,sitializayexclusive,27.5
7.9,,Shopee | Muslim Fashion | Hijab | Shawl Hijab,Hijab Pashmina Anak Malay Diamond Instant Pashmina - Children's Veil /- Children's Pashmina Veil - Women's Veil - Hijab Instant Hijab Latest Children's Jersey | Shopee Malaysia,4.4,suprashop.my,7.9
12.9,"KL City, Kuala Lumpur","Shopee | Home & Living | Bath | Mats, Towels & Robes",Tuala Mandi besar dewasa janji 100% Serap Air tuala plus size tuala budak Pure Microfiber Bath Towel | Shopee Malaysia,4.8,towelking,5.99
79.0,,Shopee | Women Clothes | Set Wear | Others,[ Ready Stock ] Tasneem Kurung by Haurabelle | Shopee Malaysia,4.9,haurabellehq,40.0
4.99,,Shopee | Men Shoes | Sandals & Flip Flops | Sandals,NIKE ADIDAS  Selipar Lelaki Perempuan/ Sandal Lelaki Perempuan / Unisex Slipper | Shopee Malaysia,4.6,tinafun888,4.99
85.0,"KL City, Kuala Lumpur",Shopee | Women Clothes | Plus Size | Dresses,ZANZEA Women Casual Long Sleeve Front Button Printed Tiered Muslim Long Dress | Shopee Malaysia,4.9,zanzea.os,35.87
0.1,,Shopee | Gaming & Consoles | Console Accessories | PC & Mobile Accessories,HayDay Honey Extractor Production | Shopee Malaysia,5,wendyang0512,0.1
79.0,"KL City, Kuala Lumpur",Shopee | Women Clothes | Maternity Wear | Set Wear,Qrusnita Bengkung Zap V5 + FREE GIFT | Shopee Malaysia,4.9,qrusnitahq,55.0
59.0,,Shopee | Sports & Outdoor | Women's Sports Shoes | Running Shoes,Decathlon Running Shoes Women (High Cushioning) - Kalenji | Shopee Malaysia,5,decathlon.official.store,59.0
99.9,,Shopee | Watches | Men's Watches | Business & Casual,[Malaysia 3 Year Warranty] Casio GSHOCK BATTLE PETAK HITAM DW5900 DW5900B-1 Men Watch Watches Jam Tangan Lelaki | Shopee Malaysia,4.8,watchgod.my,24.89
110.23,,Shopee | Women Clothes | Sports & Beachwear | Swimsuits,Korea swimming suit women diving suit women split long sleeve trousers zipper sun protection swimsuit Suit Beach Surf snorkeling | Shopee Malaysia,4.7,lihe15981868644.my,77.17
51.84,"KL City, Kuala Lumpur",Shopee | Men Clothes | Tops | Polo Shirts,Summer Basketball Baseball Polo T Shirt Men Loose Casual Varsity Tshirt Collar T Shirt Lelaki Berkolar | Shopee Malaysia,4.8,fskmman.my,17.11
57.22,"KL City, Kuala Lumpur",Shopee | Sports & Outdoor | Men's Sports Shoes | Running Shoes,(Ready Stock) NIKE Roshe Run Running Shoes Sneakers Men's And Women's | Shopee Malaysia,4.8,izpt3wrtdz,28.61
159.0,"KL City, Kuala Lumpur",Shopee | Cameras & Drones | Other Cameras | Film Camera,70mai 1S Smart Dash Cam D06 / Global ROM / Car Cam | Shopee Malaysia,5,sevenmobilesdnbhd,155.0
29.9,"KL City, Kuala Lumpur",Shopee | Men Clothes | T-shirts & Singlets | T-Shirts,(HARGA BORONG) MEN JERSEY T-SHIRT SOCCER CLUB FOOTBALL NEW SEASON (BAJU JERSI LELAKI BOLA SEPAK FUTSAL SHORTSLEEVES) | Shopee Malaysia,4.7,djconceptstore,29.9
14.9,,Shopee | Women Clothes | Plus Size | Bra,Bra Plus Size Full Cup Wireless Bra Baju Dalam Wanita Bra Tanpa Dawai | Shopee Malaysia,4.9,mybra1388,6.8
400.0,,Shopee | Men Clothes | Suits | Suit Sets,G2000 Men Full Suit with Waistcoat | Shopee Malaysia,No ratings yet,m.fakhrullah,400.0
11.59,"KL City, Kuala Lumpur",Shopee | Health & Beauty | Pedicure & Manicure | Nail Polish,[MALAYSIA READY STOCK] The Beauty Street 10pcs Oulisi Nail Polish Set 5ml Nail Polish Peel Off (10 in 1) 10 Colors 1 Set | Shopee Malaysia,4.9,thebeautystreet,11.59
60.0,"KL City, Kuala Lumpur",Shopee | Women Clothes | Pants & Shorts | Long Pants,🔥HOT RESTOCK🔥 DAHLIA MINI BOOTCUT | Shopee Malaysia,4.9,deroseshop,39.0
435.95,"KL City, Kuala Lumpur",Shopee | Cameras & Drones | Point & Shoot Cameras | Point & Shoot Cameras,Andoer 4K Digital Camera Video Camcorder 48MP 2.4 Inch IPS Screen Auto Focus 16X Digital Zoom Anti-shake Face Detect Smile Capture Built-in Flash & Battery with 32GB Memory Card Christmas Gift for Kids Teens | Shopee Malaysia,4.7,kkmoon.os,177.0
1.6,,Shopee | Men Clothes | Others | Others,Butang Baju (17mm dan 14mm)-2 saiz SILVER KOSONG- 1 BIJI | Shopee Malaysia,4.8,y_rex_trading,1.6
5.0,,Shopee | Health & Beauty | Eye Make Up | Eyeliner & Tools,2 In 1 Double Side Magic Eyeliner Seal Eyeliner Stamp Pen Eye Liner | Shopee Malaysia,4.9,newfashionproducts.my,0.8
20.0,"KL City, Kuala Lumpur",Shopee | Men Shoes | Sandals & Flip Flops | Flip Flops,SWS New Summer Men Sandals Unisex Fashion Waterproof Slip-on Slipper 3652/2052 | Shopee Malaysia,4.9,swshoeswholesaler,5.9
29.9,"KL City, Kuala Lumpur",Shopee | Women Clothes | Plus Size | Long Pants,New Design Women High Waist Bootcut Pants Flare Wide Leg Trousers Bell Bottom Seluar Bootcut Seluar Panjang | Shopee Malaysia,4.5,detailsclothing.os,10.99
22.9,,Shopee | Cameras & Drones | Lenses | Lens Accessories,ONE X2 ONE X3 Lens Guards for Insta360 Camera Lens Protective Protector Cover for insta360 one X  Action Camera Accessories | Shopee Malaysia,5,tankoro.my,22.9
79.0,,"Shopee | Games, Books & Hobbies | Collectibles & Memorabilia | Photo Albums",Photo Album diy Stick Album Self Adhesive Large Capacity(Ready Stock)D.i.Y 4R Album | Shopee Malaysia,4.9,foto_campbell,65.0
29.07,,Shopee | Home Appliances | Landline Phones | Fax Machines,Apple 14Promax new iphone13Pro cartoon 12 small phone phone case 78 generation | Shopee Malaysia,No ratings yet,yuanyihui.my,14.54
0.6,,"Shopee | Games, Books & Hobbies | Games | Board Games",Pokemon TCG Online Game Code Cards [Pokemon TCG Online] | Shopee Malaysia,No ratings yet,alvinlzg,0.6
79.9,,Shopee | Women Clothes | Sports & Beachwear | Swimsuits,Ship from KL 🚚 DIVE&SAIL 2MM Wetsuit Mens Womens Split Top Thickened Warm Deep Diving Snorkeling Surfing Suit Swimsuit | Shopee Malaysia,4.6,emonster,79.9
58.99,,Shopee | Cameras & Drones | Other Cameras | Film Camera,[Ready stock] Kodak UltraMax / Ultra Max 400 35mm 36 exp JANUARY 2025 Single Roll | Shopee Malaysia,5,lucidream,58.99
4.9,,Shopee | Men Shoes | Shoe Care & Accessories | Care & Cleaning Tools,READY STOCK SNEAKERS CLEANING TOOLS SHOES CLEANING COMBO SET SHOES CARE AND CLEANING TOOLS | Shopee Malaysia,4.9,joeyap2828,4.9
2.36,,"Shopee | Sports & Outdoor | Fishing | Baits, Lures & Flies",【METAL JIG IMA】 1Pcs 10g/14g/21g/30g/40g/60g/80g FISHING Lure Umpan Jig lure/Light Jig Fast Jig Slow Jig Cast Spoon | Shopee Malaysia,5,million_fishing_tackle,2.36
300.0,"KL City, Kuala Lumpur",Shopee | Automotive | Automobiles,Renault NEW KOLEOS Fixed Subscription - Booking Fee Only | Shopee Malaysia,4.2,renaultmalaysia.os,300.0
164.0,"KL City, Kuala Lumpur",Shopee | Men's Bags & Wallets | Crossbody Bags | Crossbody Bags,Coach C2602 2602 Charter Phone Crossbody Women Men Sling Camera Bag | Shopee Malaysia,4.9,yebrta.my,164.0
6.99,"KL City, Kuala Lumpur",Shopee | Mobile & Accessories | Screen Protectors | Others,(BELI 2 PERCUMA 1) REALME Tempered Glass Screen Protector FULL COVER 9D 50i/9i/C35/9Pro/50/GT2Pro/9/Neo3/C30/C33/10/C55 | Shopee Malaysia,4.9,yieloo_wholesale,2.79
13.9,,Shopee | Automotive | Car Care | Tire & Wheel Care,🔥Ready Stock🔥Pro Wax Silicone 300ml For Tyre & Rim Tyre Shine Tyre Wax Super Kilat Pro Kit Tyre Kit | Shopee Malaysia,4.9,dr.chemist,13.9
110.0,,Shopee | Men Clothes | Sets | Occupational Attire,Baju Uniform MA Rasmi Lelaki (cerah) | Shopee Malaysia,4.8,aliffmuhmad,110.0
2.05,,Shopee | Groceries & Pets | Food Staple | Noodle & Vermicelli,💥Clownmart💥Mee Lidi Mee Long Fong Long Life Noodle Ship in 24 Hour Mi Longfong/Mi Lidi mee kurning | Shopee Malaysia,4.9,clownmart,2.05
41.8,,Shopee | Groceries & Pets | Household Supplies | Kitchen Tissues, Vinda Deluxe Soft Pack Dry Kitchen Towel (6x80s) + Vinda Deluxe Wet Kitchen Towel (2x40s) | Shopee Malaysia,4.9,vindaofficialstore,37.5
4.5,,Shopee | Home Appliances | Cooling & Heating | Fans,KDK/PANASONIC ORIGINAL CEILING FAN REGULATOR KNOB | Shopee Malaysia,5,csconlinestore,4.5
15.9,,Shopee | Home Appliances | Large Kitchen Appliances | Water Dispensers & Purifiers,"🔥Cheapest KOREA 8"" Water Filter set(4 pcs) Compatible Cuckoo King Top, Fusion Top, Iris, Icon <Free 8 Fittings & Tubing> | Shopee Malaysia",5,valuesave,15.9
399.99,,Shopee | Cameras & Drones | Others | Others,Maxto M3 1000m Motorcycle Intercom Headset Sony HD Wide Angle Lens 1080P 6 Riders Group Bluetooth Moto Interphone &Wifi Recorder | Shopee Malaysia,4.9,auto_motorcycle.my,368.0
196.0,"KL City, Kuala Lumpur",Shopee | Baby & Toys | Diapers & Potties | Disposable Diapers,Offspring Fashion Pants Diaper - XL (120 Pcs) [Bundle of 4] | Shopee Malaysia,5,offspringinc.os,162.0
0.59,,Shopee | Groceries & Pets | Milk & Chocolate Drink | Adult Milk,Lelong D1 Susu Kambing Mixberry Brand Popular & Sedap | Shopee Malaysia,5,qaystrading,0.59
23.72,"KL City, Kuala Lumpur",Shopee | Mobile & Accessories | Wearables | Straps,For apple watch case 44mm 45mm Tempered Glass Screen Protector Case for iwatch se 7 6 SE 5 4 40mm 41mm waterproof plating case | Shopee Malaysia,4.9,lwfiwo.my,7.98
90.0,"KL City, Kuala Lumpur",Shopee | Home & Living | Bedding | Bedding Sets & Sheets,CADAR HOTEL PREMIUM QUALITY 100% COTTON 1200TC 7 in 1 High Quality Fitted Bedsheet With Comforter Set (Queen/King) | Shopee Malaysia,4.9,cadarstore19,14.99
98.0,"KL City, Kuala Lumpur",Shopee | Mobile & Accessories | Mobile Reloads & Sim Cards | Others,Mobile Legends Diamond Topup Malaysia | MLBB Diamond New Big Pack | Shopee Malaysia,5,zeddyml,98.0
699.0,"KL City, Kuala Lumpur","Shopee | Home Appliances | Home Entertainment | Home Theatre Systems &, Soundbars",Sony 2ch Single Soundbar with Bluetooth® technology HT-S100F | Shopee Malaysia,4.8,smartlifestyle99,349.0
4.89,"KL City, Kuala Lumpur",Shopee | Mobile & Accessories | Screen Protectors | Others,2PCS🔥 HD Ultra Thin Back Camera Lens Tempered Glass Screen Protector for 14 13 Pro Max 13P 12 12 Pro 11 Mini | Shopee Malaysia,4.9,allparts.os,4.89
6.99,,Shopee | Automotive | Car Care | Exterior Car Care,Windshield Repair Kit for Chips and Cracks Windscreen Instrument DIY Auto Glass car screen Repair Set gam cermin window | Shopee Malaysia,4.8,bsoonline,3.88
99.9,"KL City, Kuala Lumpur",Shopee | Men Clothes | Sets | Occupational Attire,TK 100% COTTON MEN'S WORKING COVERALL WITH BUTTON / DOUBLE ZIPPER COVERALL KERJA LELAKI TK8820 - MAROON | Shopee Malaysia,4.9,tuckysafety,89.9
13.74,"KL City, Kuala Lumpur",Shopee | Women's Bags | Backpacks | Backpack,New style Lovely Shoulder Classic Women Bag Solid Fashion Lady Handbag Handbags Crossbody Fresh PU leather Trend High Quality Personality For Women | Shopee Malaysia,5,chaikakilter.os,6.87
5.9,"KL City, Kuala Lumpur",Shopee | Men's Bags & Wallets | Men's Backpacks | Backpack,【READY STOCK】TIMBERLAND Backpack Men Bag Motorcycle Bike Galas Belakang Beg Sekolah School Bag Motor Rider Beg Lelaki | Shopee Malaysia,4.9,vs.fashion.mall,5.9
0.65,,Shopee | Groceries & Pets | Milk & Chocolate Drink | Chocolate & Malt,🔥KOKO BURUNG WALET STIVEA DIRECT KILANG | Shopee Malaysia,4.9,kakhaiza,0.65
0.65,,Shopee | Baby & Toys | Kids Health & Skincare | Oral Care,Soft Hair Kids Children's Toothbrush Cartoon Kids Baby Girls Boys Colorful Cute Toothbrush 1-12 yrs old Soft Brush Type | Shopee Malaysia,4.9,v2optical,0.65
0.17,,Shopee | Tickets & Vouchers | Services | Others,"A5 Colour Photostat Printing, Copy Warna A5 Paper High Quality Budget Price, Ebook, Noted, | Shopee Malaysia",4.9,mr.cetak,0.17
1.0,,Shopee | Computer & Accessories | Desktops | DIY Desktops & Mini PCs,IRF540 N-Channel MOSFET 100V / 33A | Shopee Malaysia,5,bealret,1.0
999.0,"KL City, Kuala Lumpur",Shopee | Men's Bags & Wallets | Tote Bags | Tote Bags,[NOT FOR SALE] AIK CHEONG Tote Bag | Shopee Malaysia,5,aikcheong,999.0
190.0,,Shopee | Home Appliances | Home Entertainment | Amplifiers & Receivers,YAMAHA mixer audio CT60S CT80S CT120S 6 8 12 channel Professional Bluetooth sound interface for recording system origina | Shopee Malaysia,4.8,bn6svbki2z,170.0
5.9,,Shopee | Women's Bags | Purses & Pouches | Card Wallet,Dreamtale Women Wallet Ultra Slim Card Holder Multipocket Credit Card Holder ID Card Bank Card Holder Card Case WFS331 | Shopee Malaysia,4.9,dreamtale__,2.99
15.9,"KL City, Kuala Lumpur","Shopee | Home & Living | Bath | Mats, Towels & Robes",Kun 100% Natural Cotton Hotel Quality Thick Bath Towel / Tuala Tebal | Shopee Malaysia,4.9,kunofficial,15.9
2.8,"KL City, Kuala Lumpur",Shopee | Mobile & Accessories | Screen Protectors | Others,IPHON Tempered Glass Screen Protector HD Privacy Matte For IP 14 13 12 11 Pro Max Xs Max Xr X 8 7 6s Plus | Shopee Malaysia,4.9,lingcharlene,0.79
250.0,,Shopee | Automotive | Motorcycles & Parts | Motor Spare Parts,CNC FORK LAY TITANIUM Y16 Y15 Y125ZR LC135 LAGENDA 115Z EGO'S NVX RXZ EX5 DREAM WAVE125 RS150 RS-X DASH | Shopee Malaysia,4.9,hollywoodmotorsport,75.0
1.19,,Shopee | Home Appliances | Cooling & Heating | Air Conditioner Accessories,"K-FLEX INSULATION PIPE  - 5/8'' X 3/8'' , 3/4'' X 3/8'' , 7/8'' X 3/8'' , 5/8'' X 1/2'' , 3/4'' X 1/2'', 7/8'' X 1/2'' | Shopee Malaysia",4.9,easysettle,1.19
67.9,,Shopee | Groceries & Pets | Household Supplies | Pods & Beads,ITSC IT'S CLEAN 3 In 1 Laundry Capsule 50pods/bag (Detergent Pod) | Shopee Malaysia,5,beautystall.my,43.9
28.9,,Shopee | Cameras & Drones | Others | Others,Magic colour smoke stick photography ☄️☄️☄️ | Shopee Malaysia,4.9,happyhardware,27.46
49.99,,Shopee | Women Shoes | Boots | Others,ESARLI 💗 Kasut Perempuan Simple Dan Ringan  A1831 | Shopee Malaysia,5,c.t.forever,9.99
0.59,,Shopee | Groceries & Pets | Milk & Chocolate Drink | Adult Milk,Lelong P1 Susu Kambing Asli Brand Popular & Sedap | Shopee Malaysia,5,qaystrading,0.59
119.8,"KL City, Kuala Lumpur",Shopee | Sports & Outdoor | Women's Sports Shoes | Hiking Shoes,JDEX Outdoor Hiking Shoes Women Outdoor Sport Shoes Waterproof 32-42 Size Trail Running Shoes Kasut Hiking Wanita | Shopee Malaysia,4.9,jdex.os,54.9
0.8,,"Shopee | Groceries & Pets | Cooking Ingredients | Salt, Sugar & Seasonings",100% NISE KAMPUNG ORIGINAL @ NISAN KEREK ASLI@ GULA MELAKA @NISANG @NISE Terengganu Sedap Lemak Berkualiti Stock Baru | Shopee Malaysia,5,fatiey_zarra,0.8
1.59,,"Shopee | Automotive | Tyres, Rims & Accessories | Rims & Accessories",Wheel Lug Nuts 21mm/19mm M12x1. 5mm/1.25mm 🇲🇾READY STOCK | Shopee Malaysia,4.9,angelmall1313,1.59
99.0,"KL City, Kuala Lumpur",Shopee | Mobile & Accessories | Powerbanks & Batteries | Powerbanks,100% Powerbank PD QC 3.0 10000mAh Powerbank Wireless Fast Charging Magnetic PowerBank High-Speed PowerIQ | Shopee Malaysia,4.6,amgras.my,39.9
4.35,,Shopee | Computer & Accessories | Desktops | DIY Desktops & Mini PCs,Epson ERC30/ 30 / ERC34/ 34 / ERC38 / 38 / Ribbon GUARENTEE QUALITY | Shopee Malaysia,4.9,rjtoner,4.35
259.0,,Shopee | Home Appliances | Home Entertainment | Home Audio Accessories,Desktop Clamp-on Speaker Stand for Computer Speakers and Studio Monitor (Pair) | Shopee Malaysia,4.8,niture,199.0
12.9,"KL City, Kuala Lumpur",Shopee | Baby & Toys | Formula & Food | Kids & Baby Cracker & Biscuits,Renewallife DDODDOMAM Organic Baby Snack Rice /Stick Rusk/Rice Puff/KEMY Kids Bebe Little Grain/Baked Grain Crispy Roll | Shopee Malaysia,5,momsprecious,11.6
1.0,,Shopee | Fashion Accessories | More Accessories | DIY Accessories,Embroidery fabric sticker explosion models multicolor small five-pointed star affixed adhesive patch jewelry brooch acce | Shopee Malaysia,4.9,boyaljml.my,0.29
60.0,"KL City, Kuala Lumpur",Shopee | Home Appliances | Cooling & Heating | Fans,BS BOSS exhaust fan 8-24 inch Wall Type Light Duty Industrial kitchen ventilation fan kipas ekzos | Shopee Malaysia,4.8,liaopeixing,43.5
59.0,"KL City, Kuala Lumpur",Shopee | Home Appliances | Small Kitchen Appliances | Multi-function & Pressure Cookers,🇨🇳Wholesaler🇨🇳 Electric Frying Pan Rice Portable Mini Rice Cooker Periuk Nasi Multicooker Steamer Hostel Cooker | Shopee Malaysia,4.8,fersonsb,15.6
